,stop_name,NAME,CATEGORY,dist
4340,RUNNYMEDE RD AT MAC GREGOR AVE,The Village Playhouse,Performing Arts,0.006845361855123601
4341,LAKE SHORE BLVD WEST AT BURLINGTON ST,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.0072978177549744665
4342,BATHURST ST AT BURTON RD,Artscape Wychwood Barns,Landmark,0.00994027915054304
4343,LAKE SHORE BLVD WEST AT LEGION RD,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.0022816724452874113
4344,HULLMAR DR AT RUTHMAR CRES (SOUTH),Black Creek Pioneer Village,Museum,0.016830643596241496
4345,LUMSDEN AVE AT MAIN ST,Kew Gardens Park,Nature/ Park,0.023487305837655518
4346,ISLINGTON AVE AT THE WESTWAY,James Garden Park,Garden / Conservatory,0.030706806159466887
4347,BRIMLEY RD AT HUNTINGWOOD DR,Chinese Cultural Centre of Greater Toronto,Attraction,0.039863551397756145
4348,CHRISTIE STATION,Randolph Centre for the Arts,Performing Arts,0.008023950939121071
4349,FAYWOOD BLVD AT JOEL SWIRSKY BLVD SOUTH SIDE,Yorkdale Mall,Landmark,0.017377071446320787
4350,SHEPPARD AVE EAST AT HARRISFARM GATE,Scarborough Museum,Museum,0.0305912968795135
4351,VICTORIA PARK AVE AT EGLINTON SQ,Aga Khan Museum,Museum,0.03043744254659309
4352,HUMBER COLLEGE BLVD AT WESTMORE DR (ETOBICOKE GENERAL HOSPITAL),Humber Arboretum,Nature/ Park,0.007780942459080482
4353,KINGSTON RD AT BINGHAM AVE,Balmy Beach Park,Nature/ Park,0.008215022016640415
4354,MARTIN ROSS AVE AT FLINT RD EAST SIDE,Downsview Park,Nature/ Park,0.024104518017763345
4355,YONGE ST AT MANOR RD EAST,Alexander Muir Memorial Gardens,Nature/ Park,0.02144018712942167
4356,DANFORTH RD AT LINDEN AVE,Rosetta McClain Gardens,Nature/ Park,0.021234050234888745
4357,PARK LANE CIR AT POST RD,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.019654206298510786
4358,LAKE SHORE BLVD WEST AT LEGION RD,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.0025527070553474887
4359,RUNNYMEDE RD AT ANNETTE ST,The Village Playhouse,Performing Arts,0.008213332138405666
4360,740 ELLESMERE RD AT MONDEO DR,Scarborough Museum,Museum,0.031912315573239855
4361,DANFORTH AVE AT WESTLAKE AVE,Kew Gardens Park,Nature/ Park,0.0165595357246196
4362,SENLAC RD AT YORK CEMETERY,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.011802528062140329
4363,WILLOWDALE AVE AT STEELES AVE EAST SOUTH SIDE,Gibson House Museum,Museum,0.027207948115220135
4364,GUILDWOOD PKWY AT KINGSTON RD SOUTH SIDE,Cedar Ridge Creative Centre,Gallery,0.010294256597176588
4365,SHEPPARD AVE EAST AT HARRISFARM GATE,Scarborough Museum,Museum,0.030671039021484253
4366,112 ORFUS RD,Yorkdale Mall,Landmark,0.01790683678425044
4367,PARKVIEW HILL CRES AT ELSWICK RD,Ontario Science Centre,Attraction,0.020235741910211293
4368,PAPE AVE AT BAIN AVE,Riverdale Park (East and West),Nature/ Park,0.01216545598103554
4369,SHAW ST AT ADELAIDE ST WEST,Coca-Cola Coliseum (formerly Ricoh Coliseum),Sports / Entertainment Venue,0.004959810270986278
4370,BLOOR ST WEST AT KOOS RD,CF Sherway Gardens,Landmark,0.022568945158393198
4371,QUEEN ST EAST AT SHERBOURNE ST,Toronto's First Post Office,Museum,0.0012330953105150525
4372,ISLINGTON AVE AT FORDWICH CRES,Toronto Congress Centre,Convention & Trade Centres,0.03828667438336169
4373,THORNCLIFFE PARK DR EAST AT OVERLEA BLVD SOUTH SIDE,Ontario Science Centre,Attraction,0.01271749238967823
4374,FINCH AVE EAST AT MIDLAND AVE,Scarborough Museum,Museum,0.0530738669776519
4375,YORK MILLS RD AT DON MILLS RD,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.02217528259836089
4376,KINGSTON RD AT CHOICELAND BLVD,Glen Rouge Campground,Nature/ Park,0.03379351159364228
4377,22 LE PAGE CRT,Downsview Park,Nature/ Park,0.012957363524309404
4378,DUFFERIN ST AT SUPERTEST RD,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.030612582845472948
4379,MIDDLEFIELD RD AT OPPOSITE WALKWAY TO BUCKHURST CRES,Chinese Cultural Centre of Greater Toronto,Attraction,0.022951160606325707
4380,WARDEN AVE AT ALDEN RD SOUTH SIDE,Historic Zion Schoolhouse,Museum,0.05622882886887298
4381,THE QUEENSWAY AT KIPLING AVE,Famous PEOPLE Players,Performing Arts,0.007412474871031455
4382,STEELES AVE EAST AT FIREBRACE RD WEST SIDE,Historic Zion Schoolhouse,Museum,0.03969914903502501
4383,WESTON RD AT SENECA AVE,The Village Playhouse,Performing Arts,0.026604551851521437
4384,ATTWELL DR AT DISCO RD NORTH SIDE,Woodbine Racetracks,Attraction,0.009385103952049239
4385,ATKINSON AVE AT CLARK AVE WEST,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.038527233329646395
4386,59 LAWSON RD,Glen Rouge Campground,Nature/ Park,0.03538313045688737
4387,QUEENS PLATE DR AT HIGHWAY 27,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.0012821028243730959
4388,FINCH AVE EAST AT BRAHMS AVE,Historic Zion Schoolhouse,Museum,0.005317717937105806
4389,MCNICOLL AVE AT SHADY HOLLOW DR WEST SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.03927616645339753
4390,4400 DUFFERIN ST,Downsview Park,Nature/ Park,0.021094961610579308
4391,PASSMORE AVE AT DYNAMIC DR,Chinese Cultural Centre of Greater Toronto,Attraction,0.03899199704530124
4392,150 NEPTUNE DR,Yorkdale Mall,Landmark,0.010201877725742112
4393,211 THE WEST MALL,CF Sherway Gardens,Landmark,0.0162882925438093
4394,MCCOWAN RD AT WALKWAY TO ENCHANTED HILLS CRES,Chinese Cultural Centre of Greater Toronto,Attraction,0.05294157553561249
4395,LAWRENCE AVE WEST AT DUFFERIN ST,Yorkdale Mall,Landmark,0.014190068861717293
4396,ST CLAIR AVE WEST AT TWEEDSMUIR AVE WEST SIDE,Casa Loma,Attraction,0.005919864852541027
4397,ST CLAIR AVE EAST AT DANFORTH RD,Rosetta McClain Gardens,Nature/ Park,0.01809895809346866
4398,YORK MILLS RD AT VALENTINE DR,CF Fairview Mall,Landmark,0.022746004614104268
4399,BATHURST ST AT MASCOT PL,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.004209230704193638
4400,DON MILLS RD AT LEGATO CRT,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.0161556344154167
4401,MCCOWAN RD AT HURLEY CRES SOUTH SIDE,Scarborough Museum,Museum,0.010429973814401914
4402,UPPER HIGHLAND CRES AT OWEN BLVD,Alexander Muir Memorial Gardens,Nature/ Park,0.02506438803240383
4403,LAWSON RD AT PORT UNION RD,Glen Rouge Campground,Nature/ Park,0.017813783699729763
4404,WARDEN AVE AT EGLINTON AVE EAST,Rosetta McClain Gardens,Nature/ Park,0.0432323630767059
4405,SHEPPARD AVE EAST AT NEILSON RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.015942021829141048
4406,MEADOWVALE RD AT ROTARY DR,Rouge National Urban Park,Nature/ Park,0.013641961551761294
4407,SANDRA RD AT O'CONNOR DR,Ontario Science Centre,Attraction,0.027824612979074223
4408,ROYAL YORK RD AT NORSEMAN ST,Famous PEOPLE Players,Performing Arts,0.024064543193534085
4409,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,Scarborough Museum,Museum,0.03743712700875691
4410,LAWRENCE AVE EAST AT CANLISH RD WEST SIDE,Scarborough Museum,Museum,0.02821871306251993
4411,WILSON AVE AT AVENUE RD,Alexander Muir Memorial Gardens,Nature/ Park,0.02601609136156739
4412,BAYVIEW AVE AT SHEPPARD AVE EAST NORTH SIDE (BAYVIEW STN),Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.02593572538496344
4413,PARK LAWN RD AT KINSDALE BLVD NORTH SIDE,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.01906912248438781
4414,HUMBERWOOD BLVD AT TOPBANK DR NORTH SIDE,BAPS Shri Swaminarayan Mandir,Landmark,0.011891117516563278
4415,YONGE ST AT ST EDMUNDS DR,Alexander Muir Memorial Gardens,Nature/ Park,0.0017399134720466657
4416,MORNINGSIDE AVE AT ELLESMERE RD,Cedar Ridge Creative Centre,Gallery,0.029257383473421463
4417,SCARLETT RD AT SAXONY CRES,James Garden Park,Garden / Conservatory,0.017519690179199927
4418,ALBION RD AT ARMEL CRT,Toronto Congress Centre,Convention & Trade Centres,0.04279486638865443
4419,ST REGIS CRES (SOUTH) AT BAKERSFIELD ST WEST SIDE,Downsview Park,Nature/ Park,0.006913115170826569
4420,DON MILLS RD AT ST DENNIS DR (OPP. ONTARIO SCIENCE CENTRE),Ontario Science Centre,Attraction,0.0022489468782160168
4421,PROGRESS AVE AT WILLIAM KITCHEN RD,Scarborough Museum,Museum,0.025191079428189975
4422,ROGERS RD AT OAKWOOD AVE,Solar Stage Children's Theatre,Performing Arts,0.015804618375185354
4423,ISLINGTON AVE AT MILLWICK DR,Humber Arboretum,Nature/ Park,0.04539472519456754
4424,BRIMLEY RD AT ELLESMERE RD NORTH SIDE,Scarborough Museum,Museum,0.011628151722447548
4425,HUMBER COLLEGE BLVD AT LYNMONT RD,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.010527761255401018
4426,MCRAE DR AT LAIRD DR WEST SIDE,Todmorden Mills Heritage Site,Landmark,0.021980563301724203
4427,KEELE ST AT TORO RD,Downsview Park,Nature/ Park,0.015396380970877092
4428,WILSON AVE AT ALLARD AVE,Yorkdale Mall,Landmark,0.024122702048299242
4429,CHRISTIE ST AT MELITA AVE,Artscape Wychwood Barns,Landmark,0.00849368537681038
4430,LE PAGE CRT AT CERAMIC RD,Downsview Park,Nature/ Park,0.012041914594553412
4431,BRIMLEY RD AT MCNICOLL AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.05187618745968023
4432,KEELE ST AT BEECHBOROUGH AVE,High Park,Nature/ Park,0.04015938660522533
4433,WOODBINE AVE AT MILVERTON BLVD,Kew Gardens Park,Nature/ Park,0.022390729003425633
4434,HUMBERLINE DR AT HOLYOAKE CRES (EAST),Humber Arboretum,Nature/ Park,0.0055556850891951845
4435,ST CLAIR AVE WEST AT SPADINA RD,Spadina Museum,Museum,0.004640513995109421
4436,CHRISTIE ST AT DUPONT ST,Tarragon Theatre,Performing Arts,0.010265770418758388
4437,MEADOWVALE RD AT EUCLID AVE,Rouge National Urban Park,Nature/ Park,0.025115666312348964
4438,PROGRESS AVE AT KENNEDY RD EAST SIDE,Scarborough Museum,Museum,0.026991160302484163
4439,WARDEN AVE AT COMSTOCK RD,Rosetta McClain Gardens,Nature/ Park,0.037369854071526806
4440,KINGSTON RD AT PINE RIDGE DR,Scarborough Village Theatre,Performing Arts,0.015464426278024
4441,MCNICOLL AVE AT WHITE HEATHER BLVD,Chinese Cultural Centre of Greater Toronto,Attraction,0.04083272842522698
4442,FLEMINGTON RD AT DYNASTY LANE,Yorkdale Mall,Landmark,0.010229922233091068
4443,O'CONNOR DR AT WOODVALE CRES,Ontario Science Centre,Attraction,0.025008438142559056
4444,JOHN GARLAND BLVD AT MARTIN GROVE RD EAST SIDE,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.015002728490017634
4445,PRINCE EDWARD DR AT ASHTON MANOR,Montgomery's Inn,Museum,0.02233150466756938
4446,ROGERS RD AT BOON AVE,Solar Stage Children's Theatre,Performing Arts,0.025679708318778856
4447,OPPOSITE 2002-2012 SHEPPARD AVE WEST,Black Creek Pioneer Village,Museum,0.03827496228769852
4448,ST CLAIR AVE WEST AT DEER PARK CRES WEST SIDE,Spadina Museum,Museum,0.011299704970724972
4449,ST CLAIR AVE WEST AT VAUGHAN RD,Artscape Wychwood Barns,Landmark,0.0024237065794808416
4450,8800 SHEPPARD AVE EAST,Rouge National Urban Park,Nature/ Park,0.02179250512926308
4451,DON MILLS RD AT DUNCAN MILL RD SOUTH SIDE,CF Fairview Mall,Landmark,0.018627070682133495
4452,2265 JANE ST,Downsview Park,Nature/ Park,0.0376368828356704
4453,GULLIVER RD AT KEELE ST,Yorkdale Mall,Landmark,0.03815943023651776
4454,KENNEDY RD AT ELLESMERE RD,Scarborough Museum,Museum,0.025763959341556848
4455,WESTON RD AT MCCORMACK ST,High Park,Nature/ Park,0.022909399943826115
4456,ALBION RD AT ARMEL CRT,Toronto Congress Centre,Convention & Trade Centres,0.04314392931762928
4457,ISLINGTON AVE AT BYWOOD DR,Montgomery's Inn,Museum,0.007162662326264379
4458,LANSDOWNE AVE AT RIDEAU AVE,Museum of Contemporary Canadian Art,Gallery,0.012091223792476973
4459,WESTON RD AT CARDELL AVE,James Garden Park,Garden / Conservatory,0.04101247710801739
4460,395 PASSMORE AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.04011820289151107
4461,MORNINGVIEW TRAIL AT RANGELEY DR,Toronto Zoo,Attraction,0.02320087081065682
4462,1300 ELLESMERE RD,Scarborough Museum,Museum,0.012558046837951937
4463,MARTIN GROVE RD AT EGLINTON AVE WEST,Toronto Congress Centre,Convention & Trade Centres,0.024039272076027678
4464,ST CLAIR AVE WEST AT DUNVEGAN RD WEST SIDE,Spadina Museum,Museum,0.005520015167942394
4465,110 MORNINGVIEW TRAIL,Toronto Zoo,Attraction,0.024145651304360725
4466,OSSINGTON AVE AT LEEDS ST,Randolph Centre for the Arts,Performing Arts,0.015778502564611763
4467,WILSON HEIGHTS BLVD AT BRIGHTON AVE,Downsview Park,Nature/ Park,0.019707533101108184
4468,LAWRENCE AVE EAST AT MIDLAND AVE WEST SIDE,Scarborough Museum,Museum,0.012742120392478387
4469,ROYAL YORK RD AT YORK VIEW DR,Famous PEOPLE Players,Performing Arts,0.02108221156949954
4470,ROSSDEAN DR AT STEELES AVE WEST SOUTH SIDE,Black Creek Pioneer Village,Museum,0.02338123460481493
4471,VICTORIA PARK AVE AT STEELES AVE EAST,Historic Zion Schoolhouse,Museum,0.03192823754526345
4472,SHEPPARD AVE EAST AT GRAND RIVER BLVD SOUTH SIDE,Rouge National Urban Park,Nature/ Park,0.018292777677473487
4473,LAIRD DR AT LEA AVE,Todmorden Mills Heritage Site,Landmark,0.017960429365198524
4474,WESTON RD AT ORMONT DR,Black Creek Pioneer Village,Museum,0.029832799380552
4475,MCNICOLL AVE AT HAROLD EVANS CRES,CF Fairview Mall,Landmark,0.0239837604512834
4476,WELLESLEY ST WEST AT QUEEN'S PARK CRES EAST,Queen's Park: Legislative Assembly of Ontario,Landmark,0.0033422894220427168
4477,MIDLAND AVE AT FINCH AVE EAST,Scarborough Museum,Museum,0.053329512451377015
4478,FINCH AVE WEST AT WESTMORE DR,Humber Arboretum,Nature/ Park,0.00708095737145569
4479,THE EAST MALL AT BURNHAMTHORPE RD SOUTH SIDE,Centennial Park Conservatory,Nature/ Park,0.028691938885111574
4480,ANGLESEY BLVD AT THE KINGSWAY,James Garden Park,Garden / Conservatory,0.01087240587998803
4481,DAVENPORT RD AT CALEDONIA PARK RD,Taras H. Shevchenko Museum,Museum,0.013905093523184274
4482,VICTORIA PARK AVE AT STAMFORD SQ,Kew Gardens Park,Nature/ Park,0.03869378220377832
4483,GUILDWOOD PKWY AT SCARCLIFF GARDENS,Guild Park and Gardens (formely known as Guildwood Park),Nature/ Park,0.00864520824988619
4484,HUNTINGWOOD RD AT RIDGECREST DR,CF Fairview Mall,Landmark,0.029625297713115947
4485,LAWRENCE AVE AT YONGE ST (LAWRENCE STATION),Alexander Muir Memorial Gardens,Nature/ Park,0.001955337845696457
4486,KEELE ST AT HUMBERSIDE AVE,High Park,Nature/ Park,0.006203036617654744
4487,MCCOWAN RD AT CASTLEMORE AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.1173913704043241
4488,BIRCHMOUNT RD AT FLORA DR,Scarborough Museum,Museum,0.03201207835194195
4489,BURNHAMTHORPE RD AT DUNDAS ST WEST NORTH SIDE,Montgomery's Inn,Museum,0.005924018667679934
4490,FINCHDENE SQ (EAST) AT FINCHDENE SQ (SOUTH),Chinese Cultural Centre of Greater Toronto,Attraction,0.02080353893781213
4491,SUTHERLAND DR AT BAYVIEW AVE EAST SIDE,Evergreen Brick Works,Attraction,0.014570655496895436
4492,CORDOVA AVE AT MABELLE AVE,Montgomery's Inn,Museum,0.0063025461533511564
4493,WESTON RD AT DENNIS AVE,James Garden Park,Garden / Conservatory,0.03281274412629633
4494,SHEPPARD AVE EAST AT PARKWAY FOREST DR WEST SIDE,CF Fairview Mall,Landmark,0.004196861864610413
4495,AMEER AVE AT RANEE AVE,Yorkdale Mall,Landmark,0.011902505988849062
4496,KINGSTON RD AT PINE RIDGE DR,Scarborough Village Theatre,Performing Arts,0.015113277340893943
4497,THE WESTWAY AT FULFORD PL,Toronto Congress Centre,Convention & Trade Centres,0.02674836945236404
4498,BAYVIEW AVE AT GARNIER CRT,Historic Zion Schoolhouse,Museum,0.0325243847251248
4499,EGLINTON AVE EAST AT CREDIT UNION DR,Aga Khan Museum,Museum,0.013470623400162652
4500,ST CLAIR AVE EAST AT VICTORIA PARK AVE EAST SIDE,Kew Gardens Park,Nature/ Park,0.036886641521873896
4501,MEADOWVALE RD AT SHEPPARD AVE EAST,Rouge National Urban Park,Nature/ Park,0.012353282471223921
4502,CALEDONIA RD AT KITCHENER AVE,Taras H. Shevchenko Museum,Museum,0.03161377344234403
4503,ALBION RD AT ISLINGTON AVE,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.03738775766550202
4504,STEELES AVE WEST AT DUFFERIN ST,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.03591325062140788
4505,ST CLAIR AVE WEST AT OAKWOOD AVE,Solar Stage Children's Theatre,Performing Arts,0.011831425314775264
4506,ST CLAIR AVE EAST AT BRIMLEY RD,Bluffer's Park and Beach (Scarborough Bluffs),Nature/ Park,0.01428298785663624
4507,WARDEN AVE AT MAJOR MACKENZIE DR EAST,Historic Zion Schoolhouse,Museum,0.10174063059607892
4508,ST CLAIR AVE EAST AT NORTH WOODROW BLVD,Rosetta McClain Gardens,Nature/ Park,0.019447387366054163
4509,COXWELL AVE AT DUNDAS ST EAST,Woodbine Beach,Nature/ Park,0.00867773501500082
4510,INTERNATIONAL BLVD AT CARLINGVIEW DR EAST SIDE,Centennial Park,Nature/ Park,0.018018041655831582
4511,LAWRENCE AVE EAST AT PORT UNION RD WEST SIDE,Rouge Beach Park,Nature/ Park,0.02148583529351561
4512,CROW TRAIL AT MCGINTY PL,Chinese Cultural Centre of Greater Toronto,Attraction,0.01759632028465895
4513,AIRPORT RD AT AMERICAN DR NORTH SIDE,Toronto Pearson International Airport,Transportation,0.014884437855612914
4514,AIRPORT RD AT NORTHWEST DR,Toronto Pearson International Airport,Transportation,0.03155628071303504
4515,EVANS AVE AT NORTH CARSON ST,CF Sherway Gardens,Landmark,0.0181665987449262
4516,LAWRENCE AVE EAST AT MARKHAM RD,Cedar Ridge Creative Centre,Gallery,0.018124953234938925
4517,ST CLAIR AVE EAST AT SQUIRES AVE,Kew Gardens Park,Nature/ Park,0.036013459531874105
4518,MARTIN GROVE RD AT REXDALE BLVD,Toronto Congress Centre,Convention & Trade Centres,0.020888904505461436
4519,SLOANE AVE AT EGLINTON AVE EAST NORTH SIDE,Aga Khan Museum,Museum,0.018636775014366037
4520,ROYAL YORK RD AT EVANS AVE NORTH SIDE,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.019573863468576532
4521,PHARMACY AVE AT SURREY AVE,Aga Khan Museum,Museum,0.03109824493373219
4522,ANNETTE ST AT DUNDAS ST WEST,Taras H. Shevchenko Museum,Museum,0.007389444359418159
4523,JOHN GARLAND BLVD AT COLLINGDALE RD (EAST) WEST SIDE,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.01869567051450069
4524,FINCH AVE EAST AT MIDLAND AVE,Scarborough Museum,Museum,0.05301536577019166
4525,MT PLEASANT RD AT SOUDAN AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.02120817149395393
4526,KODIAK CRES AT WHITEHORSE RD,Downsview Park,Nature/ Park,0.011860494676092619
4527,JOHN GARLAND BLVD AT COLLINGDALE RD (EAST) EAST SIDE,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.01938120612051684
4528,SHEPPARD AVE EAST AT PROVOST DR EAST SIDE,Historic Zion Schoolhouse,Museum,0.023251310954706325
4529,QUEEN ST WEST AT ABELL ST,The Theatre Centre,Performing Arts,0.002532618334880898
4530,VAUGHAN RD AT WINONA DR EAST SIDE,Solar Stage Children's Theatre,Performing Arts,0.013764274613655187
4531,FINCH AVE EAST AT GASPE RD,Historic Zion Schoolhouse,Museum,0.026554614599914136
4532,SHEPPARD AVE EAST AT MARKHAM RD WEST SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.006959213839920945
4533,BRIMLEY RD AT LAWRENCE AVE EAST,Scarborough Museum,Museum,0.00697730450584941
4534,JANE ST AT BLOOR ST WEST NORTH SIDE,The Village Playhouse,Performing Arts,0.010616396777194254
4535,WARDEN AVE AT BOEM AVE,Scarborough Museum,Museum,0.04127359700459762
4536,KENNEDY RD AT BERTRAND AVE,Scarborough Museum,Museum,0.026435811066999024
4537,BIRCHMOUNT RD AT MODERN AVE,Scarborough Museum,Museum,0.031474466456809506
4538,BAYVIEW AVE AT BAYVIEW MEWS LANE,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.025395087088155133
4539,EGLINTON AVE EAST AT WYNFORD DR,Aga Khan Museum,Museum,0.007018077864394007
4540,BATHURST ST AT OLIVE AVE,Randolph Centre for the Arts,Performing Arts,0.0054987210207250396
4541,FINCH AVE EAST AT BRIMLEY RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.04518229807315964
4542,ISLINGTON AVE AT AMBLESIDE AVE,Famous PEOPLE Players,Performing Arts,0.012581810902600755
4543,BANNATYNE DR AT SILVERGROVE RD,Historic Zion Schoolhouse,Museum,0.03050711802077703
4544,WESTON RD AT VEROBEACH BLVD,Black Creek Pioneer Village,Museum,0.044207518963410734
4545,ATKINSON AVE AT CAMPBELL CRES,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.044654993405179096
4546,HUMBER COLLEGE BLVD AT HIGHWAY 27 WEST SIDE,Humber Arboretum,Nature/ Park,0.004390719742297895
4547,YONGE ST AT COLLEGE ST (COLLEGE STATION),Mysteriously Yours Mystery Dinner Theatre,Performing Arts,0.00114847984784232
4548,BAYVIEW AVE AT HEATHCOTE AVE,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.031109480489971662
4549,ELLESMERE RD AT CLAUDIUS GATE,Aga Khan Museum,Museum,0.03995464006826189
4550,SHEPPARD AVE EAST AT MEADOWVALE RD EAST SIDE,Rouge National Urban Park,Nature/ Park,0.012067941733648918
4551,FINCH AVE EAST AT PAGE AVE,Historic Zion Schoolhouse,Museum,0.02201081000287338
4552,BRIMLEY RD AT MCNICOLL AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.052395171580919206
